Tick PD1 PD2 PD3
11747 093 097 000
11748 115 079 000
11749 135 062 000
11750 152 046 001
11751 169 034 002
11752 183 021 006
11753 194 012 013
11754 198 005 022
11755 198 002 034
11756 198 001 048
11757 198 000 061
11758 198 000 072
11759 198 000 080
11760 198 000 086
11761 198 000 090
11762 198 000 092
11763 198 000 093
11764 198 000 092
11765 198 000 089
11766 198 000 084
11767 198 000 075
11768 198 000 063
11769 198 000 048
11770 198 000 033
11771 198 000 020
11772 198 000 010
11773 198 000 004
11774 198 000 001
11775 198 000 000
11776 198 000 000
11777 198 000 000
11778 198 000 000
11779 198 000 000
11780 198 000 002
11781 198 000 004
11782 198 000 008
11783 198 000 015
11784 198 000 026
11785 198 000 039
11786 198 000 054
11787 198 000 068
11788 198 000 078
11789 198 000 086
11790 198 000 090
11791 198 000 093
11792 198 000 094
11793 198 000 092
11794 198 000 088
11795 198 000 080
11796 198 000 068
11797 198 000 053
11798 198 000 037
11799 198 000 021
11800 198 000 010
11801 198 000 003
11802 198 000 001
11803 198 000 000
11804 198 000 000
11805 198 000 000
11806 198 000 000
11807 198 000 001
11808 198 000 004
11809 198 000 009
11810 198 000 017
11811 198 000 027
11812 198 000 040
11813 198 000 052
11814 198 000 063
11815 198 000 072
11816 198 000 079
11817 198 000 085
11818 198 000 089
11819 198 000 091
11820 198 000 092
11821 198 000 090
11822 198 000 086
11823 198 000 080
11824 198 000 071
11825 198 000 060
11826 198 000 051
11827 198 000 048
11828 198 000 055
11829 195 000 071
11830 189 000 094
11831 181 001 120
11832 170 003 145
11833 157 005 165
11834 140 010 181
11835 119 015 192
11836 098 025 198
11837 075 037 198
11838 053 053 198
11839 035 071 198
11840 022 091 198
11841 013 112 198
11842 007 134 198
11843 003 152 198
11844 001 171 198
11845 000 185 198
11846 000 196 199
11847 000 198 198
11848 000 198 199
11849 000 198 199
11850 000 198 198
11851 000 198 198
11852 000 198 199
11853 000 198 198
11854 000 198 199
11855 000 198 198
11856 000 198 198
11857 001 198 199
11858 001 198 198
11859 002 198 199
11860 003 198 199
11861 004 198 198
11862 005 198 199
11863 008 198 198
11864 012 198 199
11865 019 198 198
11866 029 198 199
11867 043 198 199
11868 060 198 198
11869 081 198 199
11870 104 198 198
11871 126 198 194
11872 147 198 179
11873 164 198 162
11874 178 198 146
11875 190 198 132
11876 198 198 121
11877 197 198 112
11878 198 199 105
11879 198 198 097
11880 198 199 088
11881 198 199 073
11882 198 198 053
11883 198 199 033
11884 198 198 017
11885 198 199 006
11886 198 198 002
11887 198 199 001
11888 198 199 001
11889 198 199 001
11890 198 198 002
11891 198 199 004
11892 189 199 008
11893 178 198 013
11894 164 198 021
11895 148 198 031
11896 131 198 042
11897 112 198 052
11898 091 198 062
11899 069 198 071
11900 048 198 078
11901 032 198 084
11902 020 198 092
11903 012 198 096
11904 007 198 097
11905 005 198 095
11906 003 198 090
11907 002 198 083
11908 002 198 071
11909 001 198 056
11910 001 198 040
11911 001 198 025
11912 001 198 014
11913 001 198 006
11914 001 198 003
11915 001 198 002
11916 001 196 001
11917 001 191 001
11918 001 183 001
11919 001 174 002
11920 002 159 005
11921 002 142 009
11922 003 121 016
11923 004 099 025
11924 005 075 036
11925 009 054 048
11926 014 037 062
11927 021 024 076
11928 031 013 086
11929 045 007 093
11930 063 003 097
11931 084 001 099
11932 106 000 098
11933 129 000 093
11934 151 000 085
11935 169 000 073
11936 183 000 059
11937 194 000 043
11938 198 000 028
11939 198 000 016
11940 198 000 008
11941 198 000 003
11942 198 000 001
11943 198 000 000
11944 198 000 000
11945 198 000 000
11946 198 000 001
11947 198 000 002
11948 198 000 007
11949 198 000 014
11950 198 000 024
11951 198 000 037
11952 198 000 052
11953 198 000 065
11954 190 000 076
11955 179 000 085
11956 165 000 092
11957 148 000 096
11958 130 000 099
11959 109 000 099
11960 088 000 097
11961 067 000 093
11962 047 000 087
11963 031 000 078
11964 019 000 067
11965 010 000 060
11966 006 000 060
11967 004 000 070
11968 002 000 090
11969 001 000 114
11970 001 000 140
11971 001 000 161
11972 000 000 177
11973 000 000 188
11974 000 000 195
11975 000 000 198
11976 000 000 198
11977 000 000 198
11978 000 000 198
11979 000 000 198
11980 000 000 197
11981 000 000 197
11982 000 000 197
11983 000 000 198
11984 000 000 198
11985 000 000 198
11986 002 000 197
11987 004 000 198
11988 009 000 198
11989 017 000 198
11990 027 000 198
11991 042 000 198
11992 060 000 198
11993 082 000 198
11994 106 000 198
11995 129 000 198
11996 151 000 195
11997 168 000 194
11998 182 000 193
11999 192 000 193
12000 198 000 193
12001 198 000 193
12002 198 001 195
12003 198 002 198
12004 198 003 198
12005 198 006 198
12006 198 010 198
12007 198 017 198
12008 198 026 198
12009 198 038 198
12010 198 053 198
12011 198 071 198
12012 198 095 198
12013 198 119 198
12014 198 143 198
12015 198 163 198
12016 198 180 198
12017 198 194 198
12018 198 198 198
12019 198 198 198
12020 198 199 199
12021 198 198 198
12022 198 199 198
12023 198 198 195
12024 198 198 193
12025 198 198 192
12026 198 199 192
12027 198 198 192
12028 198 199 194
12029 198 198 196
12030 198 199 198
12031 198 198 198
12032 198 198 198
12033 198 199 198
12034 198 198 198
12035 198 198 198
12036 198 198 198
12037 198 199 199
12038 198 198 198
12039 198 199 198
12040 198 199 198
12041 198 199 198
12042 198 199 198
12043 198 199 199
12044 198 199 199
12045 198 198 198
12046 198 197 198
12047 198 186 198
12048 198 172 198
12049 198 155 198
12050 198 135 190
12051 198 115 175
12052 198 095 158
12053 198 072 137
12054 198 052 112
12055 198 036 086
12056 198 024 061
12057 198 016 043
12058 198 010 034
12059 198 006 034
12060 198 004 041
12061 198 003 052
12062 198 002 065
12063 198 001 075
12064 198 000 083
12065 198 000 088
12066 198 000 091
12067 198 000 093
12068 198 000 093
12069 198 000 093
12070 198 000 090
12071 198 000 083
12072 198 000 071
12073 198 000 054
12074 198 000 036
12075 198 000 020
12076 198 000 009
12077 198 000 003
12078 198 000 001
12079 198 000 000
12080 198 000 000
12081 198 000 001
12082 198 000 002
12083 198 000 004
12084 198 000 008
12085 198 000 013
12086 198 000 019
12087 198 000 027
12088 197 000 036
12089 198 000 046
12090 198 000 062
12091 198 000 077
12092 198 000 088
12093 198 000 094
12094 198 000 097
12095 198 000 098
12096 198 000 096
12097 198 000 093
12098 198 000 087
12099 198 000 077
12100 198 000 063
12101 198 000 047
12102 198 000 031
12103 198 000 018
12104 198 000 008
12105 198 000 003
12106 198 000 001
12107 198 000 000
12108 198 000 000
12109 198 000 001
12110 198 000 001
12111 198 000 003
12112 198 000 006
12113 198 000 011
12114 198 000 020
12115 198 000 031
12116 198 000 045
12117 198 000 059
12118 198 000 072
12119 198 000 084
12120 198 000 093
12121 198 000 097
12122 198 000 100
12123 198 000 100
12124 198 000 097
12125 198 000 092
12126 198 000 084
12127 198 000 074
12128 198 000 061
12129 198 000 047
12130 198 000 034
12131 198 000 020
12132 198 001 010
12133 198 001 003
12134 198 003 001
12135 198 006 000
12136 198 011 000
12137 198 019 001
12138 198 029 002
12139 198 041 005
12140 198 054 012
12141 198 071 022
12142 198 089 035
12143 198 109 052
12144 198 129 069
12145 198 147 084
12146 198 162 099
12147 198 177 113
12148 198 189 129
12149 198 198 146
12150 198 198 165
12151 198 198 185
12152 198 199 198
12153 198 198 198
12154 198 199 198
12155 198 199 198
12156 198 199 199
12157 198 199 198
12158 198 198 198
12159 199 199 199
12160 198 199 199
12161 198 199 199
12162 198 198 198
12163 198 199 199
12164 198 199 199
12165 198 199 199
12166 198 199 198
12167 198 199 198
12168 191 198 198
12169 181 199 199
12170 165 198 198
12171 144 199 198
12172 119 198 199
12173 092 198 199
12174 068 198 198
12175 047 198 199
12176 032 198 198
12177 020 196 198
12178 011 185 199
12179 006 173 198
12180 002 157 198
12181 000 138 198
12182 000 116 198
12183 000 092 198
12184 000 072 198
12185 000 055 198
12186 000 041 198
12187 000 030 194
12188 000 021 175
12189 000 014 154
12190 000 008 128
12191 000 004 099
12192 000 002 071
12193 000 001 048
12194 000 000 034
12195 000 000 028
12196 000 000 031
12197 000 000 040
12198 000 000 052
12199 000 000 063
12200 000 000 074
12201 000 000 082
12202 000 000 089
12203 000 000 095
12204 000 000 098
12205 000 000 101
12206 000 000 102
12207 000 000 102
12208 000 000 099
12209 000 000 094
12210 000 000 087
12211 000 000 076
12212 000 000 059
12213 000 000 040
12214 000 000 022
12215 000 000 009
12216 000 000 002
12217 000 000 000
12218 000 000 000
12219 000 000 000
12220 000 000 001
12221 000 000 004
12222 000 001 011
12223 000 005 022
12224 000 010 037
12225 001 019 052
12226 001 029 066
12227 002 041 077
12228 003 054 085
12229 004 072 091
12230 007 092 095
12231 012 115 098
12232 021 137 100
12233 034 157 101
12234 051 174 100
12235 071 186 098
12236 092 195 093
12237 114 198 083
12238 138 198 070
12239 161 198 057
12240 181 199 052
12241 195 198 054
12242 198 199 067
12243 198 199 090
12244 198 199 118
12245 198 199 144
12246 198 199 166
12247 198 198 182
12248 198 199 193
12249 198 198 198
12250 198 199 198
12251 198 199 198
12252 198 198 198
12253 198 198 198
12254 198 198 198
12255 198 198 198
12256 198 199 198
12257 198 198 198
12258 198 198 198
12259 188 199 199
12260 170 198 198
12261 149 198 198
12262 125 198 198
12263 101 198 199
12264 078 198 198
12265 058 198 199
12266 042 198 199
12267 029 198 199
12268 020 198 199
12269 014 198 199
12270 009 198 199
12271 006 198 199
12272 005 198 199
12273 003 198 199
12274 002 198 198
12275 002 198 199
12276 001 197 198
12277 001 198 198
12278 000 198 199
12279 000 198 199
12280 000 198 199
12281 000 198 198
12282 000 198 194
12283 000 198 179
12284 000 198 162
12285 000 198 145
12286 000 198 129
12287 000 198 115
12288 000 198 104
12289 000 198 095
12290 000 198 084
12291 000 198 071
12292 000 198 056
12293 000 198 042
12294 000 198 028
12295 000 198 016
12296 000 198 008
12297 000 198 003
12298 000 198 001
12299 000 198 001
12300 000 198 001
12301 000 198 001
12302 000 198 003
12303 000 198 007
12304 000 198 014
12305 000 198 025
12306 000 198 039
12307 000 198 054
12308 000 198 068
12309 000 198 078
12310 000 198 086
12311 000 198 091
12312 000 198 094
12313 000 198 095
12314 001 198 094
12315 001 198 091
12316 002 198 087
12317 003 198 079
12318 005 198 064
12319 009 198 046
12320 015 198 028
12321 025 198 014
12322 040 198 005
12323 059 198 001
12324 082 198 000
12325 105 198 000
12326 130 198 001
12327 153 198 003
12328 173 198 006
12329 189 198 014
12330 198 199 025
12331 198 198 039
12332 198 199 055
12333 198 199 068
12334 198 199 078
12335 198 198 086
12336 198 199 091
12337 198 198 094
12338 198 199 095
12339 198 199 093
12340 198 199 090
12341 198 199 085
12342 198 198 077
12343 198 199 067
12344 198 199 056
12345 198 198 044
12346 198 199 032
12347 198 198 022
12348 190 199 013
12349 173 199 007
12350 153 198 002
12351 130 198 000
12352 107 198 000
12353 084 198 000
12354 063 198 001
12355 046 198 002
12356 032 198 004
12357 022 198 009
12358 015 198 017
12359 010 198 028
12360 007 198 042
12361 005 198 055
12362 003 198 067
12363 002 198 077
12364 001 198 083
12365 001 198 088
12366 000 198 090
12367 000 198 091
12368 000 198 090
12369 000 198 088
12370 000 198 083
12371 000 198 076
12372 000 198 068
12373 000 198 064
12374 000 198 063
12375 000 198 070
12376 000 198 084
12377 000 198 105
12378 000 198 134
12379 000 198 161
12380 000 198 182
12381 000 198 195
12382 000 198 199
12383 000 198 199
12384 000 198 198
12385 000 198 198
12386 000 198 198
12387 000 198 199
12388 000 198 199
12389 000 198 199
12390 000 198 198
12391 000 198 199
12392 000 198 199
12393 000 198 198
12394 000 198 199
12395 000 198 198
12396 000 198 199
12397 000 198 198
12398 000 198 198
12399 000 198 198
12400 001 198 199
12401 001 198 198
12402 001 198 199
12403 002 198 198
12404 002 198 198
12405 003 198 199
12406 004 198 199
12407 005 198 198
12408 008 198 198
12409 013 198 198
12410 020 198 199
12411 029 198 198
12412 040 198 198
12413 057 198 199
12414 075 198 198
12415 100 198 198
12416 125 198 186
12417 150 198 171
12418 173 199 153
12419 189 199 132
12420 198 198 115
12421 198 199 102
12422 198 199 093
12423 198 198 084
12424 198 199 073
12425 198 199 058
12426 198 199 041
12427 198 198 026
12428 198 198 014
12429 198 199 006
12430 198 190 002
12431 198 178 001
12432 198 162 000
12433 198 144 000
12434 198 123 000
12435 198 102 001
12436 198 080 004
12437 198 060 008
12438 186 043 016
12439 170 030 026
12440 148 019 040
12441 125 010 054
12442 100 005 066
12443 076 002 076
12444 054 000 084
12445 037 000 090
12446 023 000 092
12447 015 000 093
12448 009 000 090
12449 006 000 086
12450 004 000 078
12451 003 000 068
12452 002 000 055
12453 002 000 041
12454 001 000 027
12455 001 000 015
12456 000 000 007
12457 000 000 002
12458 000 000 000
12459 000 000 000
12460 000 000 000
12461 000 000 000
12462 000 000 000
12463 000 000 002
12464 000 000 006
12465 000 000 013
12466 000 000 024
12467 001 000 038
12468 005 000 054
12469 012 000 067
12470 021 000 078
12471 034 000 086
12472 052 000 091
12473 072 000 093
12474 095 000 093
12475 118 000 090
12476 141 000 084
12477 161 000 074
12478 176 000 062
12479 187 000 047
12480 196 000 032
12481 198 000 018
12482 198 000 009
12483 198 000 003
12484 198 000 001
12485 198 000 000
12486 198 000 000
12487 198 000 000
12488 198 000 000
12489 198 000 000
12490 198 000 003
12491 198 000 009
12492 198 000 018
12493 198 000 032
12494 198 000 047
12495 198 000 061
12496 198 000 073
12497 198 000 082
12498 198 000 087
12499 198 000 091
12500 198 000 092
12501 198 000 091
12502 198 000 089
12503 198 000 084
12504 198 000 076
12505 198 000 066
12506 198 000 056
12507 198 000 049
12508 198 000 050
12509 198 000 061
12510 198 000 083
12511 198 000 111
12512 198 000 138
12513 198 000 162
12514 198 000 179
12515 198 002 192
12516 198 004 198
12517 198 009 198
12518 198 017 198
12519 198 026 198
12520 198 038 198
12521 198 054 197
12522 198 072 198
12523 198 092 198
12524 195 113 198
12525 187 134 198
12526 176 153 198
12527 161 170 198
12528 142 184 198
12529 120 196 198
12530 098 198 198
12531 077 198 198
12532 057 198 198
12533 040 198 199
12534 026 198 198
12535 016 198 198
12536 009 198 198
12537 004 198 199
12538 002 198 198
12539 000 198 198
12540 000 198 198
12541 000 198 198
12542 000 198 199
12543 000 198 199
12544 000 198 199
12545 000 198 199
12546 000 198 199
12547 000 198 199
12548 000 198 199
12549 000 198 199
12550 000 198 187
12551 000 198 168
12552 000 198 148
12553 000 198 131
12554 000 198 118
12555 000 198 108
12556 000 198 100
12557 000 198 093
12558 000 198 083
12559 000 198 071
12560 000 198 057
12561 000 198 041
12562 000 198 027
12563 000 198 016
12564 000 198 008
12565 000 198 004
12566 000 198 002
12567 000 198 001
12568 000 198 001
12569 000 198 001
12570 000 198 002
12571 000 198 005
12572 000 198 010
12573 000 198 019
12574 000 198 031
12575 000 198 045
12576 000 198 060
12577 000 198 074
12578 000 198 084
12579 000 198 090
12580 000 198 094
12581 000 198 096
12582 000 198 097
12583 000 198 095
12584 000 198 092
12585 000 198 085
12586 003 198 075
12587 007 198 060
12588 015 198 043
12589 027 198 026
12590 043 198 014
12591 063 198 006
12592 086 198 003
12593 110 198 001
12594 134 198 001
12595 155 198 001
12596 172 198 002
12597 185 199 003
12598 193 199 008
12599 198 199 014
12600 198 199 024
12601 198 199 036
12602 198 199 050
12603 198 199 062
12604 198 199 074
12605 198 199 086
12606 198 198 094
12607 198 199 099
12608 198 199 100
12609 198 199 097
12610 198 198 092
12611 198 199 083
12612 198 199 071
12613 198 199 057
12614 198 198 042
12615 198 199 028
12616 198 199 016
12617 198 199 008
12618 198 198 003
12619 198 199 002
12620 198 199 001
12621 198 198 001
12622 198 198 001
12623 198 199 002
12624 198 199 006
12625 198 198 013
12626 198 198 023
12627 198 199 037
12628 198 199 053
12629 198 199 068
12630 198 198 079
12631 198 199 088
12632 198 199 094
12633 198 199 098
12634 198 199 100
12635 198 199 100
12636 198 198 097
12637 198 198 093
12638 198 198 085
12639 198 193 074
12640 198 181 064
12641 198 166 059
12642 198 146 064
12643 198 124 078
12644 198 101 100
12645 198 076 126
12646 198 055 150
12647 198 039 169
12648 198 025 182
12649 198 015 191
12650 198 008 197
12651 198 004 198
12652 198 002 198
12653 198 001 198
12654 198 000 198
12655 198 000 198
12656 198 000 198
12657 198 000 198
12658 198 000 198
12659 198 000 198
12660 198 000 198
12661 198 000 198
12662 198 000 198
12663 198 000 198
12664 198 000 198
12665 198 000 198
12666 198 000 198
12667 198 000 198
12668 198 000 198
12669 198 000 198
12670 197 000 196
12671 190 000 194
12672 181 000 193
12673 168 000 193
12674 154 000 193
12675 138 000 194
12676 120 000 196
12677 099 000 197
12678 075 000 198
12679 051 000 198
12680 032 000 198
12681 019 000 198
12682 010 000 198
12683 004 000 198
12684 002 000 198
12685 000 000 198
12686 000 000 198
12687 000 000 197
12688 000 000 198
12689 000 000 198
12690 000 000 198
12691 000 000 198
12692 000 000 198
12693 000 000 198
12694 000 000 198
12695 000 000 198
12696 000 000 195
12697 001 000 192
12698 001 000 191
12699 002 000 191
12700 003 000 191
12701 004 000 193
12702 006 000 195
12703 010 000 198
12704 017 000 198
12705 027 000 198
12706 040 000 198
12707 058 000 198
12708 079 000 198
12709 103 000 198
12710 127 000 198
12711 149 000 198
12712 168 000 198
12713 183 000 198
12714 195 000 198
12715 198 000 198
12716 198 000 198
12717 198 000 198
12718 198 000 198
12719 198 000 198
12720 198 000 198
12721 198 000 198
12722 198 000 185
12723 198 001 165
12724 198 004 141
12725 198 008 112
12726 198 016 081
12727 198 025 055
12728 198 037 039
12729 194 052 033
12730 184 068 037
12731 170 086 048
12732 154 104 062
12733 134 124 072
12734 113 146 080
12735 090 165 086
12736 067 183 090
12737 046 195 092
12738 030 198 093
12739 018 198 094
12740 010 198 093
12741 006 198 089
12742 004 198 079
12743 003 198 065
12744 002 198 047
12745 001 198 028
12746 001 198 014
12747 001 198 006
12748 001 198 002
12749 001 198 001
12750 001 198 001
12751 001 198 002
12752 001 198 003
12753 001 198 006
12754 001 198 013
12755 002 198 021
12756 002 198 031
12757 002 198 042
12758 004 198 054
12759 005 198 066
12760 008 198 076
12761 014 198 084
12762 022 198 091
12763 035 198 096
12764 050 198 099
12765 069 198 098
12766 093 198 094
12767 118 198 087
12768 143 198 074
12769 164 198 057
12770 180 198 039
12771 192 199 023
12772 198 199 011
12773 198 199 004
12774 198 198 002
12775 198 199 001
12776 198 198 001
12777 198 198 002
12778 198 199 003
12779 198 199 006
12780 198 199 012
12781 198 199 021
12782 198 199 034
12783 198 198 049
12784 198 199 064
12785 198 198 077
12786 198 199 087
12787 193 198 093
12788 182 198 098
12789 167 198 100
12790 148 198 101
12791 127 198 100
12792 107 198 097
12793 087 198 093
12794 067 198 086
12795 047 198 075
12796 032 198 061
12797 019 198 044
12798 010 198 027
12799 005 198 013
12800 003 198 004
12801 002 198 002
12802 001 196 001
12803 000 188 001
12804 000 178 002
12805 000 164 004
12806 000 146 010
12807 000 129 020
12808 000 107 034
12809 000 085 052
12810 000 065 070
12811 000 048 086
12812 000 034 102
12813 000 022 115
12814 000 012 129
12815 000 005 145
12816 000 002 162
12817 001 000 179
12818 003 000 197
12819 007 000 197
12820 013 000 198
12821 023 000 198
12822 037 000 198
12823 055 000 198
12824 078 000 198
12825 103 000 198
12826 127 000 198
12827 151 000 198
12828 170 000 198
12829 184 000 198
12830 194 000 198
12831 198 000 198
12832 199 000 198
12833 198 000 198
12834 198 000 198
12835 198 000 198
12836 198 000 198
12837 198 000 197
12838 198 000 198
12839 198 000 198
12840 198 000 198
12841 198 000 198
12842 198 000 198
12843 198 000 198
12844 198 000 198
12845 198 000 198
12846 198 000 198
12847 198 000 198
12848 198 000 198
12849 198 000 198
12850 198 000 196
12851 198 000 181
12852 198 000 166
12853 198 000 149
12854 198 000 129
12855 198 000 107
12856 198 000 086
12857 198 000 067
12858 198 000 050
12859 198 000 038
12860 198 000 030
12861 198 000 028
12862 198 000 034
12863 198 000 046
12864 198 000 061
12865 198 000 075
12866 198 000 086
12867 198 000 095
12868 198 000 100
12869 198 000 103
12870 198 000 101
12871 198 000 096
12872 198 000 088
12873 198 000 075
12874 198 000 060
12875 198 000 043
12876 198 000 027
12877 198 000 015
12878 198 000 006
12879 198 000 001
12880 198 000 000
12881 198 000 000
12882 198 000 000
12883 198 000 000
12884 198 001 002
12885 198 002 006
12886 198 004 013
12887 198 007 023
12888 198 013 037
12889 198 020 052
12890 198 029 066
12891 198 041 078
12892 198 055 087
12893 198 071 093
12894 198 092 098
12895 198 117 100
12896 198 141 101
12897 198 165 098
12898 198 185 092
12899 198 198 080
12900 198 198 065
12901 198 198 053
12902 198 199 052
12903 198 199 065
12904 198 199 091
12905 198 198 124
12906 198 199 154
12907 198 199 176
12908 198 199 189
12909 198 198 198
12910 198 199 198
12911 198 198 198
12912 198 198 198
12913 198 199 198
12914 198 198 198
12915 198 199 198
12916 198 199 198
12917 198 199 198
12918 198 199 198
12919 198 198 198
12920 198 199 198
12921 198 198 198
12922 198 198 198
12923 198 199 198
12924 198 198 198
12925 198 198 198
12926 198 187 198
12927 198 173 198
12928 198 157 198
12929 198 139 198
12930 198 121 198
12931 198 102 198
12932 198 082 198
12933 198 061 198
12934 198 043 198
12935 198 026 198
12936 198 015 198
12937 198 007 198
12938 198 004 198
12939 198 003 198
12940 198 001 198
12941 199 001 198
12942 198 000 189
12943 198 000 171
12944 198 000 151
12945 198 000 133
12946 198 000 118
12947 198 000 106
12948 198 000 096
12949 198 000 085
12950 198 000 072
12951 198 000 056
12952 198 000 042
12953 198 000 029
12954 198 000 018
12955 198 000 009
12956 198 000 004
12957 198 000 001
12958 198 000 000
12959 198 000 000
12960 198 000 000
12961 198 000 001
12962 198 000 003
12963 198 000 009
12964 198 000 017
12965 198 000 030
12966 198 000 045
12967 198 000 061
12968 198 000 073
12969 198 000 083
12970 198 000 089
12971 198 000 092
12972 198 000 094
12973 198 000 094
12974 198 000 091
12975 198 000 086
12976 198 000 075
12977 198 000 060
12978 198 000 042
12979 198 000 025
12980 198 000 012
12981 198 000 004
12982 198 000 000
12983 198 000 000
12984 198 000 000
12985 198 000 000
12986 198 000 001
12987 198 000 005
12988 198 000 011
12989 195 000 021
12990 184 000 031
12991 169 000 043
12992 148 000 054
12993 123 000 065
12994 096 000 073
12995 071 000 081
12996 049 000 088
12997 033 000 092
12998 020 000 094
12999 010 000 093
13000 004 000 089
13001 001 000 080
13002 000 000 068
13003 000 000 052
13004 000 000 036
13005 000 000 021
13006 000 000 009
13007 000 001 003
13008 000 003 000
13009 000 006 000
13010 000 010 000
13011 000 019 000
13012 000 029 001
13013 000 045 002
13014 000 063 006
13015 000 085 012
13016 000 107 024
13017 000 129 040
13018 000 150 057
13019 000 170 070
13020 000 187 080
13021 000 198 086
13022 000 198 090
13023 000 198 091
13024 000 198 090
13025 000 198 087
13026 000 198 081
13027 000 198 073
13028 000 198 065
13029 000 198 063
13030 000 198 067
13031 000 198 080
13032 000 198 101
13033 000 198 127
13034 000 198 151
13035 000 198 171
13036 000 198 186
13037 000 198 196
13038 000 198 198
13039 000 198 199
13040 000 198 198
13041 000 198 198
13042 001 198 199
13043 001 198 199
13044 001 198 199
13045 002 198 199
13046 003 198 198
13047 004 198 199
13048 006 190 199
13049 009 180 199
13050 016 165 198
13051 027 145 198
13052 043 121 198
13053 065 094 198
13054 089 071 198
13055 113 050 198
13056 137 035 198
13057 160 022 198
13058 180 013 198
13059 196 007 198
13060 198 004 198
13061 198 003 198
13062 198 001 198
13063 198 001 198
13064 198 000 198
13065 198 000 197
13066 198 000 198
13067 198 000 198
13068 198 000 198
13069 198 000 194
13070 198 000 179
13071 198 000 161
13072 198 000 143
13073 198 000 122
13074 198 000 106
13075 198 000 094
13076 191 000 084
13077 175 000 072
13078 154 000 057
13079 128 000 039
13080 101 000 023
13081 075 000 011
13082 053 000 004
13083 036 000 001
13084 025 000 000
13085 016 000 000
13086 011 000 000
13087 007 000 001
13088 005 000 002
13089 003 001 005
13090 002 004 011
13091 001 010 020
13092 001 018 031
13093 000 030 045
13094 000 044 061
13095 000 061 074
13096 000 083 083
13097 000 106 089
13098 000 130 093
13099 000 151 093
13100 000 170 091
13101 000 184 086
13102 000 194 076
13103 000 198 063
13104 000 198 048
13105 000 198 032
13106 000 198 018
13107 000 198 008
13108 000 198 003
13109 000 198 001
13110 000 198 000
13111 000 198 000
13112 000 198 001
13113 000 198 001
13114 000 198 003
13115 000 198 007
13116 000 198 015
13117 000 198 026
13118 000 198 040
13119 000 198 055
13120 000 198 069
13121 000 198 080
13122 000 198 088
13123 000 198 093
13124 000 198 094
13125 000 198 093
13126 000 198 090
13127 000 198 082
13128 001 198 070
13129 001 198 053
13130 002 198 035
13131 003 198 019
13132 005 198 008
13133 009 198 003
13134 016 198 001
13135 026 198 000
13136 040 198 000
13137 059 198 000
13138 083 198 002
13139 108 198 006
13140 133 198 013
13141 156 198 023
13142 175 198 037
13143 190 199 052
13144 198 199 066
13145 198 198 076
13146 198 199 084
13147 198 198 088
13148 198 198 091
13149 198 198 093
13150 198 198 092
13151 198 199 090
13152 198 198 084
13153 198 199 074
13154 198 199 060
13155 198 199 050
13156 198 198 050
13157 198 199 060
13158 198 199 082
13159 198 198 111
13160 193 199 140
13161 178 199 165
13162 159 198 182
13163 137 199 195
13164 114 198 198
13165 092 198 198
13166 071 198 198
13167 053 198 199
13168 038 198 199
13169 025 198 199
13170 015 198 199
13171 009 198 199
13172 006 198 199
13173 004 198 198
13174 003 198 199
13175 002 198 198
13176 002 198 199
13177 001 198 198
13178 001 198 198
13179 000 198 199
13180 000 198 199
13181 000 198 199
13182 000 198 198
13183 000 198 198
13184 000 198 199
13185 000 198 199
13186 000 198 199
13187 000 198 199
13188 000 198 199
13189 000 198 199
13190 000 198 199
13191 000 198 198
13192 000 198 199
13193 000 198 199
13194 000 198 199
13195 000 198 198
13196 000 198 198
13197 000 198 181
13198 000 198 160
13199 000 198 140
13200 000 198 124
13201 000 198 112
13202 000 198 103
13203 000 198 096
13204 000 198 088
13205 000 198 077
13206 000 198 063
13207 000 198 047
13208 000 198 030
13209 000 198 016
13210 000 198 007
13211 001 198 002
13212 001 198 001
13213 002 198 001
13214 003 198 001
13215 004 198 002
13216 007 198 005
13217 012 198 012
13218 021 198 023
13219 034 198 038
13220 051 198 055
13221 074 198 071
13222 099 198 083
13223 125 198 091
13224 150 198 095
13225 172 199 097
13226 190 198 096
13227 198 199 094
13228 198 199 089
13229 198 199 079
13230 198 198 066
13231 198 198 050
13232 198 199 034
13233 198 198 020
13234 198 199 010
13235 198 199 004
13236 198 199 002
13237 198 199 001
13238 198 199 001
13239 198 199 001
13240 198 199 002
13241 198 198 004
13242 198 198 008
13243 198 199 016
13244 196 199 026
13245 181 199 038
13246 161 199 053
13247 138 198 066
13248 112 198 077
13249 086 198 086
13250 061 198 094
13251 042 198 098
13252 029 198 100
13253 017 198 098
13254 010 198 093
13255 006 198 084
13256 004 198 072
13257 003 198 057
13258 002 198 040
13259 001 198 024
13260 001 198 012
13261 000 198 005
13262 000 198 002
13263 000 198 001
13264 000 198 001
13265 000 198 001
13266 000 198 002
13267 000 198 005
13268 000 198 010
13269 000 198 018
13270 000 198 029
13271 000 198 042
13272 001 198 059
13273 005 198 074
13274 011 198 086
13275 021 198 093
13276 034 198 098
13277 052 198 100
13278 074 198 099
13279 098 198 094
13280 122 198 088
13281 144 199 079
13282 163 199 069
13283 179 199 061
13284 190 198 060
13285 198 199 065
13286 198 196 079
13287 198 186 098
13288 198 173 121
13289 198 157 143
13290 198 138 163
13291 198 115 179
13292 198 089 190
13293 198 066 198
13294 198 046 198
13295 198 029 198
13296 198 017 198
13297 198 008 198
13298 198 004 198
13299 198 001 198
