Tick PD1 PD2 PD3
4720 198 199 016
4721 198 199 029
4722 198 199 044
4723 198 195 059
4724 198 183 073
4725 198 168 085
4726 198 150 093
4727 198 131 098
4728 198 109 101
4729 198 087 103
4730 198 069 102
4731 198 053 100
4732 198 040 096
4733 198 030 091
4734 198 022 083
4735 198 016 073
4736 198 011 063
4737 198 007 052
4738 198 004 041
4739 198 003 033
4740 198 002 028
4741 198 001 030
4742 198 000 038
4743 198 000 053
4744 198 000 075
4745 198 000 100
4746 198 000 124
4747 198 000 147
4748 198 000 167
4749 198 000 184
4750 198 000 198
4751 198 000 198
4752 198 000 198
4753 198 000 198
4754 198 000 198
4755 198 000 198
4756 197 000 198
4757 194 000 197
4758 189 000 198
4759 182 000 198
4760 174 000 198
4761 166 000 198
4762 154 000 198
4763 140 000 198
4764 127 000 198
4765 114 000 198
4766 101 000 198
4767 087 000 198
4768 074 000 198
4769 062 000 198
4770 050 000 198
4771 039 000 198
4772 030 000 198
4773 022 000 198
4774 015 000 198
4775 009 000 198
4776 005 000 198
4777 003 000 198
4778 001 000 198
4779 000 000 198
4780 000 000 198
4781 000 000 198
4782 000 000 198
4783 000 000 198
4784 000 000 198
4785 000 000 198
4786 000 000 198
4787 000 000 198
4788 000 000 198
4789 000 000 186
4790 000 000 166
4791 000 000 147
4792 000 000 130
4793 000 000 116
4794 000 000 103
4795 000 000 091
4796 000 000 079
4797 000 000 066
4798 000 000 052
4799 000 000 039
4800 000 000 028
4801 000 000 018
4802 000 000 010
4803 000 000 005
4804 000 000 002
4805 000 000 001
4806 000 000 001
4807 000 000 000
4808 000 000 001
4809 000 000 002
4810 000 000 005
4811 000 000 012
4812 000 000 022
4813 000 000 035
4814 000 000 049
4815 000 000 063
4816 000 000 075
4817 000 000 086
4818 000 000 093
4819 000 001 098
4820 000 003 100
4821 000 007 100
4822 000 014 098
4823 000 023 094
4824 000 036 089
4825 000 050 081
4826 000 065 071
4827 000 081 060
4828 000 098 047
4829 000 114 035
4830 000 130 025
4831 000 146 017
4832 000 162 011
4833 000 174 007
4834 000 184 003
4835 000 193 002
4836 000 198 001
4837 000 198 001
4838 000 198 001
4839 000 198 002
4840 000 198 003
4841 000 198 008
4842 000 198 015
4843 000 198 026
4844 000 198 040
4845 000 198 055
4846 000 198 069
4847 000 198 080
4848 000 198 089
4849 001 198 094
4850 002 198 097
4851 004 198 099
4852 008 198 099
4853 013 198 098
4854 019 198 094
4855 027 198 089
4856 035 198 081
4857 045 198 070
4858 056 198 058
4859 069 198 045
4860 082 198 033
4861 097 198 023
4862 113 198 015
4863 126 198 010
4864 138 198 006
4865 151 199 003
4866 164 198 002
4867 176 199 001
4868 185 199 001
4869 192 198 001
4870 198 199 002
4871 198 199 004
4872 198 199 010
4873 198 199 019
4874 198 199 030
4875 198 199 043
4876 198 199 056
4877 198 199 069
4878 198 199 081
4879 198 199 088
4880 198 199 092
4881 198 199 094
4882 198 199 094
4883 198 199 093
4884 198 199 090
4885 198 198 086
4886 198 199 079
4887 198 199 070
4888 198 198 059
4889 198 199 049
4890 198 199 040
4891 198 198 034
4892 198 198 034
4893 198 198 039
4894 198 199 048
4895 198 198 061
4896 198 198 077
4897 198 199 094
4898 198 198 112
4899 198 199 134
4900 198 199 156
4901 198 199 174
4902 198 199 190
4903 198 199 199
4904 198 199 199
4905 198 199 199
4906 198 199 199
4907 198 199 199
4908 198 199 199
4909 198 199 199
4910 198 198 198
4911 198 199 199
4912 198 198 199
4913 198 195 198
4914 198 184 199
4915 198 170 198
4916 198 153 198
4917 198 134 198
4918 198 117 198
4919 198 099 198
4920 198 080 198
4921 198 064 198
4922 198 049 198
4923 198 035 198
4924 198 024 198
4925 198 016 197
4926 198 010 194
4927 198 005 193
4928 198 002 192
4929 198 001 191
4930 198 000 191
4931 198 000 192
4932 198 000 195
4933 198 000 198
4934 198 000 198
4935 198 000 198
4936 198 000 198
4937 198 000 198
4938 198 000 198
4939 198 000 198
4940 199 000 198
4941 198 000 198
4942 198 000 198
4943 198 000 198
4944 198 000 198
4945 199 000 198
4946 199 000 198
4947 198 000 198
4948 199 000 198
4949 199 000 198
4950 198 000 198
4951 198 000 198
4952 198 000 198
4953 198 000 198
4954 198 000 198
4955 198 000 196
4956 198 000 194
4957 198 000 193
4958 198 000 193
4959 198 000 193
4960 198 000 194
4961 198 000 195
4962 198 000 198
4963 198 000 198
4964 198 000 198
4965 198 000 198
4966 198 000 198
4967 198 000 198
4968 198 000 198
4969 198 000 198
4970 198 000 198
4971 198 000 198
4972 198 000 198
4973 198 000 198
4974 198 000 198
4975 198 000 198
4976 198 000 198
4977 198 000 198
4978 198 000 198
4979 196 000 198
4980 192 000 198
4981 186 000 198
4982 180 000 198
4983 172 000 198
4984 162 000 198
4985 149 000 198
4986 136 000 192
4987 121 000 183
4988 106 000 172
4989 091 000 157
4990 076 000 138
4991 062 000 118
4992 048 000 096
4993 036 000 076
4994 026 000 064
4995 018 000 059
4996 012 000 061
4997 007 000 067
4998 004 000 076
4999 002 000 084
5000 001 000 090
5001 000 000 096
5002 000 000 099
5003 000 000 099
5004 000 000 097
5005 000 000 094
5006 000 000 088
5007 000 000 080
5008 000 000 071
5009 000 000 059
5010 000 001 046
5011 000 003 034
5012 000 006 023
5013 000 010 014
5014 000 017 008
5015 000 027 004
5016 000 039 002
5017 000 052 001
5018 000 068 000
5019 000 089 000
5020 000 111 000
5021 001 131 001
5022 001 150 004
5023 002 168 010
5024 002 182 020
5025 003 192 033
5026 004 198 048
5027 006 198 062
5028 008 198 075
5029 010 198 085
5030 014 198 092
5031 020 198 097
5032 026 198 099
5033 035 198 100
5034 045 198 098
5035 057 198 094
5036 070 198 088
5037 085 198 081
5038 101 198 071
5039 117 198 060
5040 132 198 047
5041 147 198 035
5042 160 198 024
5043 171 198 016
5044 180 198 010
5045 189 199 006
5046 196 198 003
5047 198 199 002
5048 198 199 001
5049 198 199 001
5050 198 199 001
5051 198 199 002
5052 198 199 003
5053 198 199 008
5054 198 199 016
5055 198 199 028
5056 198 199 044
5057 198 199 059
5058 198 199 073
5059 198 199 083
5060 198 199 090
5061 198 199 094
5062 198 199 096
5063 198 199 097
5064 198 199 095
5065 198 199 092
5066 198 198 086
5067 198 199 077
5068 198 199 065
5069 194 199 052
5070 187 199 038
5071 178 199 026
5072 168 199 017
5073 157 198 010
5074 144 198 005
5075 130 198 002
5076 117 198 001
5077 103 198 001
5078 091 198 001
5079 079 198 001
5080 066 198 001
5081 053 198 002
5082 041 198 003
5083 030 198 006
5084 021 198 010
5085 014 198 021
5086 010 198 035
5087 007 198 051
5088 005 198 066
5089 004 198 079
5090 003 198 089
5091 002 198 097
5092 002 198 104
5093 002 198 112
5094 001 198 122
5095 001 198 134
5096 002 198 149
5097 002 198 166
5098 001 197 182
5099 002 198 196
5100 002 198 199
5101 002 198 199
5102 001 198 199
5103 001 198 198
5104 002 198 199
5105 002 198 199
5106 002 198 199
5107 002 198 198
5108 002 198 199
5109 002 198 199
5110 002 198 199
5111 003 198 199
5112 003 198 199
5113 003 198 198
5114 004 198 199
5115 005 198 199
5116 006 198 199
5117 008 198 198
5118 011 198 198
5119 016 198 199
5120 021 198 199
5121 029 198 198
5122 038 198 198
5123 049 198 198
5124 061 198 199
5125 076 198 199
5126 091 198 199
5127 107 198 198
5128 122 198 199
5129 138 199 199
5130 152 199 199
5131 164 198 199
5132 175 198 198
5133 185 198 198
5134 193 198 199
5135 198 198 198
5136 198 199 199
5137 198 199 195
5138 198 199 186
5139 198 199 175
5140 198 199 161
5141 198 199 144
5142 198 199 126
5143 198 199 107
5144 198 199 088
5145 198 198 073
5146 198 199 061
5147 198 198 053
5148 198 199 049
5149 198 199 050
5150 198 199 056
5151 198 191 066
5152 198 179 076
5153 198 162 084
5154 198 143 089
5155 198 121 091
5156 198 099 092
5157 198 079 091
5158 197 060 088
5159 190 044 084
5160 182 031 077
5161 172 021 067
5162 161 013 056
5163 148 008 043
5164 134 004 030
5165 118 001 019
5166 104 000 011
5167 088 000 005
5168 074 000 001
5169 061 000 000
5170 049 000 000
5171 039 000 000
5172 030 000 000
5173 023 000 000
5174 017 000 000
5175 012 000 002
5176 009 000 005
5177 007 000 011
5178 005 000 019
5179 004 000 030
5180 003 000 041
5181 002 000 053
5182 001 000 064
5183 001 000 073
5184 000 000 082
5185 000 000 088
5186 000 000 092
5187 000 000 094
5188 000 000 093
5189 000 000 091
5190 000 000 087
5191 000 000 080
5192 000 000 070
5193 000 000 059
5194 000 000 045
5195 000 000 032
5196 000 000 021
5197 000 000 013
5198 000 000 007
5199 000 000 003
5200 000 000 001
5201 000 000 000
5202 000 000 000
5203 000 000 000
5204 000 000 000
5205 000 000 000
5206 000 000 000
5207 001 000 002
5208 002 000 006
5209 004 000 014
5210 008 000 026
5211 013 000 041
5212 019 000 055
5213 027 000 068
5214 038 000 078
5215 050 000 085
5216 064 000 090
5217 079 000 092
5218 096 000 093
5219 112 000 091
5220 129 000 088
5221 144 000 082
5222 158 000 073
5223 170 000 062
5224 180 000 049
5225 188 000 036
5226 194 000 024
5227 198 000 015
5228 198 000 009
5229 198 000 004
5230 198 000 002
5231 198 000 001
5232 198 000 000
5233 198 000 000
5234 198 000 000
5235 198 000 000
5236 198 000 000
5237 198 000 002
5238 198 000 005
5239 198 000 011
5240 198 000 020
5241 198 000 034
5242 198 000 050
5243 198 000 065
5244 198 000 077
5245 198 000 086
5246 198 000 094
5247 198 000 102
5248 198 001 113
5249 198 003 126
5250 198 006 141
5251 198 011 158
5252 198 019 174
5253 198 030 189
5254 198 044 198
5255 198 060 198
5256 198 077 198
5257 198 095 198
5258 198 113 198
5259 198 132 198
5260 198 149 198
5261 198 165 198
5262 198 178 198
5263 198 188 198
5264 198 196 198
5265 198 198 198
5266 198 198 198
5267 198 199 199
5268 198 198 198
5269 198 199 198
5270 198 198 198
5271 198 199 199
5272 198 199 199
5273 198 199 199
5274 198 199 199
5275 198 199 198
5276 199 199 199
5277 198 199 199
5278 198 199 199
5279 198 199 199
5280 198 199 199
5281 198 199 199
5282 198 199 199
5283 198 199 199
5284 198 199 199
5285 198 199 198
5286 198 199 199
5287 198 199 198
5288 198 199 199
5289 199 199 199
5290 198 199 199
5291 198 198 199
5292 198 199 199
5293 198 199 195
5294 198 199 185
5295 198 199 173
5296 198 199 157
5297 198 199 138
5298 198 198 115
5299 198 198 094
5300 198 199 077
5301 198 199 067
5302 198 199 063
5303 198 199 064
5304 198 199 070
5305 198 199 078
5306 198 199 084
5307 198 198 088
5308 198 199 090
5309 198 199 091
5310 198 199 091
5311 198 199 088
5312 198 199 084
5313 198 199 078
5314 198 199 069
5315 198 199 057
5316 198 199 043
5317 198 199 030
5318 198 199 019
5319 198 199 011
5320 198 198 006
5321 198 199 003
5322 198 199 001
5323 198 199 000
5324 198 199 000
5325 198 199 000
5326 198 199 000
5327 198 199 001
5328 198 199 003
5329 198 199 007
5330 198 199 014
5331 198 198 024
5332 198 199 036
5333 198 199 048
5334 198 199 060
5335 198 199 072
5336 198 199 080
5337 198 199 087
5338 198 199 091
5339 198 199 094
5340 198 199 095
5341 198 198 094
5342 198 199 092
5343 198 198 088
5344 198 199 082
5345 198 199 074
5346 198 199 063
5347 198 199 051
5348 198 199 038
5349 198 199 026
5350 198 198 017
5351 198 199 010
5352 198 198 005
5353 198 199 002
5354 198 199 001
5355 197 199 001
5356 197 199 000
5357 197 199 000
5358 197 199 001
5359 197 199 002
5360 197 199 005
5361 198 199 010
5362 198 199 018
5363 198 199 029
5364 198 199 042
5365 198 199 055
5366 198 199 068
5367 198 198 080
5368 198 199 087
5369 198 198 092
5370 198 199 094
5371 198 199 095
5372 198 199 093
5373 198 199 089
5374 198 199 084
5375 198 199 076
5376 198 199 065
5377 198 199 053
5378 198 198 039
5379 198 199 026
5380 198 199 017
5381 198 199 009
5382 198 199 005
5383 198 199 002
5384 198 199 001
5385 198 199 001
5386 198 199 001
5387 198 199 001
5388 198 199 002
5389 198 199 005
5390 198 199 011
5391 198 199 019
5392 198 199 030
5393 198 199 041
5394 198 199 054
5395 198 199 066
5396 198 199 077
5397 198 199 087
5398 198 198 094
5399 198 199 101
5400 198 199 108
5401 198 199 117
5402 198 199 129
5403 198 198 143
5404 198 199 160
5405 198 199 176
5406 198 199 191
5407 198 199 199
5408 198 199 199
5409 198 199 198
5410 198 199 199
5411 199 199 199
5412 198 198 198
5413 198 199 199
5414 198 199 198
5415 198 199 198
5416 198 199 199
5417 198 199 198
5418 198 199 198
5419 198 199 198
5420 198 199 198
5421 198 199 198
5422 198 199 199
5423 198 198 198
5424 198 199 199
5425 198 199 199
5426 198 199 198
5427 198 199 198
5428 198 199 198
5429 198 199 198
5430 198 199 199
5431 198 199 199
5432 198 198 198
5433 198 198 198
5434 198 199 198
5435 198 198 198
5436 198 198 198
5437 198 198 198
5438 198 198 199
5439 198 198 198
5440 198 199 199
5441 198 199 199
5442 198 198 198
5443 198 198 198
5444 198 199 199
5445 198 198 198
5446 198 198 193
5447 198 198 187
5448 198 198 176
5449 198 198 161
5450 198 198 141
5451 198 198 118
5452 198 198 091
5453 198 198 068
5454 198 198 055
5455 198 198 051
5456 198 199 055
5457 198 198 063
5458 198 199 074
5459 198 199 084
5460 198 199 091
5461 198 199 096
5462 198 199 099
5463 198 199 101
5464 198 198 101
5465 198 199 099
5466 198 199 096
5467 198 199 091
5468 198 199 084
5469 198 199 074
5470 198 198 063
5471 198 199 050
5472 198 198 037
5473 198 198 026
5474 198 198 017
5475 195 198 011
5476 189 199 006
5477 181 198 003
5478 171 198 002
5479 157 198 001
5480 144 198 001
5481 128 198 000
5482 111 198 001
5483 093 198 002
5484 077 198 005
5485 063 198 013
5486 050 198 024
5487 038 198 037
5488 028 198 051
5489 019 195 066
5490 012 188 078
5491 008 177 089
5492 004 165 096
5493 002 149 100
5494 001 131 103
5495 000 113 103
5496 000 095 101
5497 000 076 098
5498 000 059 093
5499 000 045 086
5500 000 034 076
5501 000 024 065
5502 000 017 053
5503 000 011 043
5504 000 006 034
5505 000 003 029
5506 000 001 028
5507 000 000 031
5508 000 000 039
5509 000 000 054
5510 000 000 077
5511 000 000 103
5512 000 000 129
5513 000 000 153
5514 000 000 172
5515 000 000 188
5516 000 000 198
5517 000 000 198
5518 000 000 198
5519 000 000 198
5520 000 000 198
5521 000 000 198
5522 000 000 198
5523 000 000 198
5524 000 000 198
5525 000 000 198
5526 000 000 198
5527 000 000 198
5528 000 000 198
5529 000 000 198
5530 000 000 198
5531 000 000 198
5532 000 000 198
5533 000 000 198
5534 000 000 198
5535 000 000 198
5536 000 000 198
5537 000 000 198
5538 000 000 198
5539 000 001 198
5540 000 002 198
5541 000 004 198
5542 000 006 198
5543 000 010 198
5544 000 018 198
5545 000 028 198
5546 000 040 198
5547 000 054 198
5548 000 071 198
5549 000 088 198
5550 000 107 198
5551 000 127 198
5552 000 146 198
5553 000 163 198
5554 000 176 199
5555 000 187 199
5556 000 196 179
5557 000 198 159
5558 000 198 140
5559 001 198 124
5560 000 198 110
5561 001 198 097
5562 001 198 085
5563 001 198 073
5564 002 198 060
5565 002 198 047
5566 003 198 035
5567 004 198 025
5568 006 198 017
5569 009 198 010
5570 013 198 005
5571 019 198 003
5572 025 198 002
5573 034 198 001
5574 045 198 001
5575 057 198 002
5576 071 198 003
5577 087 198 006
5578 104 198 013
5579 120 198 023
5580 135 198 036
5581 150 198 050
5582 165 199 065
5583 177 199 078
5584 187 198 088
5585 196 198 094
5586 198 199 098
5587 198 199 100
5588 198 192 101
5589 198 180 099
5590 198 166 097
5591 198 151 092
5592 198 135 085
5593 198 117 076
5594 198 101 065
5595 198 086 053
5596 198 071 041
5597 198 055 030
5598 198 041 021
5599 198 029 012
5600 198 020 006
5601 198 013 003
5602 198 008 001
5603 198 004 000
5604 198 002 000
5605 198 001 000
5606 198 000 001
5607 198 000 003
5608 198 000 008
5609 198 000 018
5610 198 000 031
5611 197 000 046
5612 188 000 060
5613 176 000 074
5614 164 000 084
5615 150 000 091
5616 135 000 095
5617 120 000 097
5618 105 000 098
5619 088 000 097
5620 072 000 096
5621 058 000 092
5622 046 000 085
5623 037 000 076
5624 029 000 065
5625 022 000 052
5626 017 000 040
5627 013 000 028
5628 010 000 019
5629 008 000 012
5630 006 000 007
5631 005 000 004
5632 004 000 002
5633 003 000 001
5634 002 000 000
5635 002 000 000
5636 001 000 001
5637 001 000 002
5638 000 000 005
5639 000 000 012
5640 000 000 022
5641 000 000 035
5642 000 000 050
5643 000 000 064
5644 000 000 076
5645 000 000 084
5646 000 000 089
5647 000 000 092
5648 000 000 093
5649 000 000 093
5650 000 000 091
5651 000 000 089
5652 000 000 084
5653 000 000 077
5654 000 000 068
5655 000 000 058
5656 000 000 048
5657 000 000 039
5658 000 000 034
5659 000 000 033
5660 000 000 036
5661 000 000 043
5662 000 000 058
5663 000 000 077
5664 000 000 100
5665 000 000 123
5666 000 000 147
5667 000 000 169
5668 000 000 186
5669 000 000 197
5670 000 000 198
5671 000 000 198
5672 000 000 198
5673 000 000 198
5674 000 000 198
5675 000 000 198
5676 000 000 198
5677 000 000 198
5678 000 000 198
5679 000 000 198
5680 000 000 198
5681 000 000 198
5682 000 000 198
5683 000 000 198
5684 000 001 198
5685 000 002 198
5686 000 003 198
5687 000 005 198
5688 000 008 198
5689 000 013 198
5690 000 021 198
5691 000 032 197
5692 001 046 194
5693 001 063 193
5694 001 081 192
5695 001 100 192
5696 002 121 192
5697 002 142 193
5698 003 161 196
5699 004 176 199
5700 005 189 199
5701 006 198 198
5702 009 198 199
5703 012 198 199
5704 017 198 199
5705 023 198 199
5706 031 198 199
5707 040 198 198
5708 051 198 199
5709 064 198 198
5710 078 198 198
5711 094 198 198
5712 110 198 198
5713 126 198 198
5714 140 198 198
5715 153 198 198
5716 166 198 198
5717 177 199 199
5718 186 198 198
5719 194 198 198
5720 198 199 199
5721 198 199 197
5722 198 198 195
5723 198 199 194
5724 198 199 194
5725 198 199 194
5726 198 199 194
5727 198 199 195
5728 198 199 198
5729 199 199 199
5730 198 199 199
5731 198 199 199
5732 198 199 199
5733 198 192 199
5734 198 178 198
5735 198 161 198
5736 198 142 198
5737 198 122 198
5738 198 102 198
5739 198 082 198
5740 198 064 198
5741 198 050 198
5742 198 037 198
5743 198 026 198
5744 198 018 198
5745 197 012 198
5746 189 008 198
5747 180 005 198
5748 169 003 198
5749 156 002 198
5750 141 001 198
5751 125 000 198
5752 109 000 194
5753 093 000 187
5754 077 000 177
5755 063 000 162
5756 050 000 143
5757 039 000 120
5758 030 000 096
5759 022 000 076
5760 016 000 063
5761 012 000 059
5762 009 000 061
5763 007 000 067
5764 005 000 076
5765 004 000 084
5766 003 000 091
5767 003 000 095
5768 002 000 098
5769 002 000 099
5770 001 000 098
5771 001 000 096
5772 000 000 091
5773 000 000 085
5774 000 000 076
5775 000 000 065
5776 000 000 052
5777 000 000 038
5778 000 000 026
5779 000 000 016
5780 000 000 010
5781 000 000 005
5782 000 000 002
5783 000 000 001
5784 000 000 000
5785 000 000 000
5786 000 000 000
5787 000 000 000
5788 000 000 001
5789 000 000 004
5790 000 000 011
5791 000 000 022
5792 000 000 035
5793 000 000 049
5794 000 000 063
5795 000 000 075
5796 000 000 085
5797 000 000 092
5798 000 000 097
5799 000 000 099
5800 000 000 098
5801 000 000 096
5802 000 000 091
5803 000 000 084
5804 000 000 075
5805 000 000 063
5806 000 000 050
5807 000 000 037
5808 000 000 025
5809 000 000 016
5810 000 000 009
5811 000 000 004
5812 000 000 002
5813 000 000 001
5814 000 000 000
